{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'AS': 'x86_64-apple-darwin13.4.0-as', 'GREP_COLOR': '1;32', 'LDFLAGS': '-Wl,-pie -Wl,-headerpad_max_install_names -Wl,-dead_strip_dylibs -Wl,-rpath,/Users/tsanyal/miniconda3/envs/scienv/lib -L/Users/tsanyal/miniconda3/envs/scienv/lib', 'AR': 'x86_64-apple-darwin13.4.0-ar', 'ac_cv_func_malloc_0_nonnull': 'yes', 'LESS_TERMCAP_mb': '\\x1b[01;31m', 'TERM_PROGRAM': 'iTerm.app', 'ac_cv_func_realloc_0_nonnull': 'yes', 'LESS_TERMCAP_md': '\\x1b[01;31m', 'LESS_TERMCAP_me': '\\x1b[0m', 'OBJC': 'x86_64-apple-darwin13.4.0-clang', 'HOST': 'x86_64-apple-darwin13.4.0', 'SHELL': '/bin/bash', 'TERM': 'xterm-256color', 'NM': 'x86_64-apple-darwin13.4.0-nm', 'CLICOLOR': '1', 'CPPFLAGS': '-D_FORTIFY_SOURCE=2 -isystem /Users/tsanyal/miniconda3/envs/scienv/include', 'TMPDIR': '/var/folders/c4/vzfbrhqn2315129bkw0p37pm0000gp/T/', 'PAGESTUFF': 'x86_64-apple-darwin13.4.0-pagestuff', 'CONDA_SHLVL': '2', 'LIPO': 'x86_64-apple-darwin13.4.0-lipo', 'CONDA_PROMPT_MODIFIER': '(scienv) ', 'TERM_PROGRAM_VERSION': '3.4.8', 'GSETTINGS_SCHEMA_DIR_CONDA_BACKUP': '', 'SIZE': 'x86_64-apple-darwin13.4.0-size', 'NMEDIT': 'x86_64-apple-darwin13.4.0-nmedit', 'SDKROOT': '/Library/Developer/CommandLineTools/SDKs/MacOSX12.1.sdk', 'OLDPWD': '/Users/tsanyal/Documents/conference_presentations/MASFE_2023/pics', 'LESS_TERMCAP_ue': '\\x1b[0m', 'TERM_SESSION_ID': 'w0t0p0:A714BD67-F179-4F3D-BBC5-91BFE5631473', 'INSTALL_NAME_TOOL': 'x86_64-apple-darwin13.4.0-install_name_tool', 'SEGEDIT': 'x86_64-apple-darwin13.4.0-segedit', 'GFORTRAN': '/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-gfortran', 'SEG_HACK': 'x86_64-apple-darwin13.4.0-seg_hack', 'USER': 'tsanyal', 'LIBTOOL': 'x86_64-apple-darwin13.4.0-libtool', 'COMMAND_MODE': 'unix2003', 'CONDA_TOOLCHAIN_BUILD': 'x86_64-apple-darwin13.4.0', 'FC_FOR_BUILD': '/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-gfortran', 'CONDA_EXE': '/Users/tsanyal/miniconda3/bin/conda', 'OTOOL': 'x86_64-apple-darwin13.4.0-otool', 'SSH_AUTH_SOCK': '/private/tmp/com.apple.launchd.84W9591YSX/Listeners', 'DEBUG_FORTRANFLAGS': '-march=core2 -mtune=haswell -ftree-vectorize -fPIC -fstack-protector -O2 -pipe -isystem /Users/tsanyal/miniconda3/envs/scienv/include -march=core2 -mtune=haswell -ftree-vectorize -fPIC -fstack-protector -O2 -pipe -Og -g -Wall -Wextra -fcheck=all -fbacktrace -fimplicit-none -fvar-tracking-assignments', '__CF_USER_TEXT_ENCODING': '0x1F6:0x0:0x0', 'BASH_SILENCE_DEPRECATION_WARNING': '1', 'STRINGS': 'x86_64-apple-darwin13.4.0-strings', 'CONDA_TOOLCHAIN_HOST': 'x86_64-apple-darwin13.4.0', '_CE_CONDA': '', 'LSCOLORS': 'ExFxCxDxBxegedabagacad', 'LESS_TERMCAP_us': '\\x1b[01;32m', 'CHECKSYMS': 'x86_64-apple-darwin13.4.0-checksyms', 'CONDA_PREFIX_1': '/Users/tsanyal/miniconda3', 'PATH': '/Users/tsanyal/miniconda3/envs/scienv/bin:/Users/tsanyal/miniconda3/condabin:/usr/local/bin:/usr/bin:/bin:/usr/sbin:/sbin:/Users/tsanyal/mysoftware/stride:/Users/tsanyal/mysoftware', 'GSETTINGS_SCHEMA_DIR': '/Users/tsanyal/miniconda3/envs/scienv/share/glib-2.0/schemas', 'MESON_ARGS': '--buildtype release', 'LaunchInstanceID': '19BEAB72-6746-4C37-9405-F888D1A6D6FD', 'BUILD': 'x86_64-apple-darwin13.4.0', 'LD': 'x86_64-apple-darwin13.4.0-ld', 'CONDA_PREFIX': '/Users/tsanyal/miniconda3/envs/scienv', '__CFBundleIdentifier': 'com.googlecode.iterm2', 'F90': '/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-gfortran', 'PWD': '/Users/tsanyal/Documents/conference_presentations/MASFE_2023', 'STRIP': 'x86_64-apple-darwin13.4.0-strip', 'CMAKE_ARGS': '-DCMAKE_AR=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-ar -DCMAKE_CXX_COMPILER_AR=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-ar -DCMAKE_C_COMPILER_AR=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-ar -DCMAKE_RANLIB=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-ranlib -DCMAKE_CXX_COMPILER_RANLIB=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-ranlib -DCMAKE_C_COMPILER_RANLIB=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-ranlib -DCMAKE_LINKER=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-ld -DCMAKE_STRIP=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-strip -DCMAKE_INSTALL_NAME_TOOL=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-install_name_tool -DCMAKE_LIBTOOL=/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-libtool -DCMAKE_OSX_DEPLOYMENT_TARGET= -DCMAKE_BUILD_TYPE=Release -DCMAKE_OSX_SYSROOT=/Library/Developer/CommandLineTools/SDKs/MacOSX12.1.sdk', 'F95': '/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-gfortran', 'LANG': 'en_US.UTF-8', 'ITERM_PROFILE': 'Default', 'DEBUG_FFLAGS': '-march=core2 -mtune=haswell -ftree-vectorize -fPIC -fstack-protector -O2 -pipe -isystem /Users/tsanyal/miniconda3/envs/scienv/include -march=core2 -mtune=haswell -ftree-vectorize -fPIC -fstack-protector -O2 -pipe -Og -g -Wall -Wextra -fcheck=all -fbacktrace -fimplicit-none -fvar-tracking-assignments', 'XPC_FLAGS': '0x0', 'F77': '/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-gfortran', 'PS1': '(scienv) \\\\[\\\\e[36;1m\\\\]\\\\@ \\\\[\\\\e[33;1m\\\\]\\\\h\\\\[\\\\e[32;1m\\\\]\\\\w> \\\\[\\\\e[0m\\\\]', 'REDO_PREBINDING': 'x86_64-apple-darwin13.4.0-redo_prebinding', 'CC_FOR_BUILD': '/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-clang', 'CLANG': 'x86_64-apple-darwin13.4.0-clang', '_CE_M': '', 'XPC_SERVICE_NAME': '0', 'COLORFGBG': '7;0', 'HOME': '/Users/tsanyal', 'SHLVL': '2', 'FORTRANFLAGS': '-march=core2 -mtune=haswell -ftree-vectorize -fPIC -fstack-protector -O2 -pipe -isystem /Users/tsanyal/miniconda3/envs/scienv/include', 'GREP_OPTIONS': '--color=auto', 'LC_TERMINAL_VERSION': '3.4.8', 'CFLAGS': '-march=core2 -mtune=haswell -mssse3 -ftree-vectorize -fPIC -fPIE -fstack-protector-strong -O2 -pipe -isystem /Users/tsanyal/miniconda3/envs/scienv/include', '_CONDA_PYTHON_SYSCONFIGDATA_NAME': '_sysconfigdata_x86_64_apple_darwin13_4_0', 'FC': '/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-gfortran', 'ITERM_SESSION_ID': 'w0t0p0:A714BD67-F179-4F3D-BBC5-91BFE5631473', 'CONDA_PYTHON_EXE': '/Users/tsanyal/miniconda3/bin/python', 'LOGNAME': 'tsanyal', 'build_alias': 'x86_64-apple-darwin13.4.0', 'LESS_TERMCAP_so': '\\x1b[01;44;33m', 'CONDA_DEFAULT_ENV': 'scienv', 'DEBUG_CFLAGS': '-march=core2 -mtune=haswell -mssse3 -ftree-vectorize -fPIC -fPIE -fstack-protector-strong -O2 -pipe -Og -g -Wall -Wextra -isystem /Users/tsanyal/miniconda3/envs/scienv/include', 'RANLIB': 'x86_64-apple-darwin13.4.0-ranlib', 'CMAKE_PREFIX_PATH': ':/Users/tsanyal/miniconda3/envs/scienv', 'CC': 'x86_64-apple-darwin13.4.0-clang', 'SEG_ADDR_TABLE': 'x86_64-apple-darwin13.4.0-seg_addr_table', 'LC_TERMINAL': 'iTerm2', 'host_alias': 'x86_64-apple-darwin13.4.0', 'LDFLAGS_LD': '-pie -headerpad_max_install_names -dead_strip_dylibs -rpath /Users/tsanyal/miniconda3/envs/scienv/lib -L/Users/tsanyal/miniconda3/envs/scienv/lib', 'SECURITYSESSIONID': '186a8', 'HISTTIMEFORMAT': '%F %T ', 'OBJC_FOR_BUILD': '/Users/tsanyal/miniconda3/envs/scienv/bin/x86_64-apple-darwin13.4.0-clang', 'FFLAGS': '-march=core2 -mtune=haswell -ftree-vectorize -fPIC -fstack-protector -O2 -pipe -isystem /Users/tsanyal/miniconda3/envs/scienv/include', 'LESS_TERMCAP_se': '\\x1b[0m', 'COLORTERM': 'truecolor', '_': '/Users/tsanyal/miniconda3/envs/scienv/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.15.0', 'PMI_VERSION': '2.15.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.0', 4: 231938.2118737949} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 22.31170455894276} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 13.439934139517652} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.961530350211712} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.30187510253073} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.443961241269145} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.06433548885624} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.867757897024632} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.50446766192811} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 13.166136299577587} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.288832918656151} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 16.481244925367484} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.575145380201683} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.321877246589043} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.998606017862588} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.357279747656762} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.20972507657163} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.092795676828379} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.190423299504245} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 16.823817755215877} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.7897119712408465} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 15.19777755414084} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 19.187510953236867} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 13.13376146530354} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.55571025918603} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.464922469813326} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.327194741681023} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.321593438502894} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 14.621164642009369} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.93447862172605} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 13.091863257390347} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.640734756920587} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.753094128235098} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.443913263367273} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 17.558824921375113} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 13.124676993701474} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.147644977023996} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.507082082158352} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.645344731534232} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.627095715576957} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.658034430269014} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.289852909534542} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.985516234194886} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 17.05708755533653} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.540651267166316} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.434751289769077} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.555528059275481} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.338035765546104} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.19267192239234} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.1446246843783} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.050693041995086} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.050835691899128} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.423831920578465} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.74384662769791} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.604709512674846} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.516737689959283} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.714012557340647} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.900712906440623} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.500862954125978} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.904191806164762} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.810677876550125} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.081427102288936} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.349827569612469} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 17.419131091895593} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.261101563984973} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.897009589186979} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.920461312441155} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.354089604804479} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.92969446623136} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.885290878311384} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.686860037894904} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.047549090026752} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.74928101742784} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.424571295928674} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.338631419687848} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.833189656444175} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.038046717257808} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 13.135753090447603} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.559215756774433} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.658230374779468} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.693895766799756} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.99519712638211} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.55092541040677} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.757280686700895} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.370071701245031} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.79448209438829} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.726357258114831} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 11.509050481114738} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.843707060488451} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.018363487145907} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.287792682548805} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.510235270219855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.417881520844283} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.268521014926279} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.704932770396796} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.0355135615305455} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.80074303337308} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.968501514321677} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.985125998722235} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.778650477863254} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.238059867106207} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.829230657934252} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.124487948270598} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.383981681987363} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.566760138802807} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.764240837072025} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.098956397284773} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.738172476818633} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.357220714887499} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.853564387442637} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.393685011658892} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.04202637007977} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.749819578281723} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.79191065279868} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.075122360353419} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.207721227706443} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.920209069653414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 5.103708396926427} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.279718193360809} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.001109556728699} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.172149514151545} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.342737718375714} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.427813258457344} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.349922111700536} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.347968018087332} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.758363509822068} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.485122302453744} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 5.959715115537869} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.316706303280286} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.9210789003241855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.553748798506168} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.307152008019014} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.707032935442808} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.25764677703182} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.748027829433662} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.8637420545016194} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.26708844139364} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.998211677772737} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.003987971343808} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.615726694544327} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.03221310414357} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.512583822725252} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.52825207033682} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.471762212226428} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.32080083670288} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.35652897192182} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.7092379834969105} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.440733247288222} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.949948296149507} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.6318792098438335} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.152166429101795} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.953132221800015} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.678327399032657} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.291400971788686} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.62691355086664} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.548304057969347} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.844420671767149} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.239701039885734} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.018391901286666} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.614163450953589} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.003458082900824} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.732471849873125} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.495174693546712} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.879180684181614} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.56521609543613} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.43030067406528} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.320675849575476} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.91872231667442} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.665268286427136} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.920136127042362} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.864022998762616} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.246933988274906} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.197237848961679} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.060929101793738} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.385928411839618} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 13.143113969359987} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.361157418122042} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 14.397705639595548} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.73284514408284} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.243364713028517} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.714518478664065} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.438954047429092} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.460078917410833} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.060023940559038} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 12.335551741401183} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.242769790318388} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.303162181588396} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.023571991836329} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 10.389773491202808} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 9.067167210321983} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 8.90372330934427} 
